TotalLoadMW,ForecastTotalLoadMw,IdDate,IdMacroZone
2459.66,2468.63,17631,3
35639,35769,17631,8
3332.62,3304.56,17632,2
20270.39,20099.71,17632,1
7160.62,7100.32,17632,4
2295.94,2276.61,17632,5
1037.3,1028.56,17632,7
758.43,752.04,17632,6
2672.71,2650.2,17632,3
37528,37212,17632,8
1115.06,1113.78,17633,7
3399.66,3395.77,17633,2
20603.27,20579.65,17633,1
7174.81,7166.58,17633,4
2462.89,2460.07,17633,5
783.63,782.73,17633,6
2840.68,2837.42,17633,3
38380,38336,17633,8
7212.76,7160.57,17634,4
2504.68,2486.56,17634,5
1129.27,1121.1,17634,7
3379.71,3355.25,17634,2
20404.95,20257.29,17634,1
803.25,797.44,17634,6
2844.37,2823.79,17634,3
38279,38002,17634,8
1129.97,1135.52,17635,7
3226.68,3242.51,17635,2
19142.69,19236.64,17635,1
7111.92,7146.82,17635,4
2516.5,2528.85,17635,5
786.68,790.54,17635,6
2761.57,2775.12,17635,3
36676,36856,17635,8
2952.21,2966.05,17636,2
17640.09,17722.76,17636,1
6586.53,6617.4,17636,4
2378.57,2389.72,17636,5
1067.9,1072.9,17636,7
711.12,714.45,17636,6
2590.58,2602.72,17636,3
33927,34086,17636,8
989.4,988.76,17637,7
2685.5,2683.77,17637,2
16043.22,16032.84,17637,1
5889.52,5885.71,17637,4
2190.68,2189.27,17637,5
679.27,678.83,17637,6
2435.41,2433.83,17637,3
30913,30893,17637,8
14859.69,14847.61,17638,1
5346.35,5342,17638,4
2000.68,1999.05,17638,5
916.59,915.85,17638,7
2420.02,2418.05,17638,2
623.52,623.01,17638,6
2141.16,2139.42,17638,3
28308,28285,17638,8
839.09,827.56,17639,7
2189.05,2158.96,17639,2
13464.98,13279.91,17639,1
4878.36,4811.31,17639,4
1802.84,1778.06,17639,5
551.63,544.05,17639,6
1738.05,1714.16,17639,3
25464,25114,17639,8
1982.42,1991.78,17640,2
12832.11,12892.74,17640,1
4537.43,4558.87,17640,4
1611.37,1618.98,17640,5
769.68,773.32,17640,7
462.27,464.45,17640,6
1508.73,1515.86,17640,3
23704,23816,17640,8
728.61,728.54,17641,7
1914.97,1914.8,17641,2
12264.13,12263.04,17641,1
4229.75,4229.37,17641,4
1515.65,1515.51,17641,5
436.6,436.56,17641,6
1432.3,1432.17,17641,3
22522,22520,17641,8
1441.05,1441.58,17642,5
708.94,709.2,17642,7
1855.81,1856.5,17642,2
11852.31,11856.69,17642,1
4046.84,4048.33,17642,4
423.24,423.39,17642,6
1337.82,1338.32,17642,3
21666,21674,17642,8
705.75,702.68,17643,7
1828.54,1820.6,17643,2
11786.89,11735.75,17643,1
3927.17,3910.13,17643,4
1404.78,1398.68,17643,5
414.68,412.88,17643,6
1369.21,1363.27,17643,3
21437,21344,17643,8
1861.86,1845.39,17644,2
12275.91,12167.27,17644,1
3937.44,3902.6,17644,4
1407.58,1395.12,17644,5
709.58,703.3,17644,7
408.65,405.03,17644,6
1433.99,1421.3,17644,3
22035,21840,17644,8
753.6,747.35,17645,7
1964.41,1948.11,17645,2
12954.82,12847.37,17645,1
4152.24,4117.8,17645,4
1477.58,1465.32,17645,5
435.41,431.8,17645,6
1530.96,1518.26,17645,3
23269,23076,17645,8
14000.87,13776.23,17646,1
4410.08,4339.32,17646,4
1563.43,1538.34,17646,5
797.8,785,17646,7
2132.34,2098.12,17646,2
453.55,446.28,17646,6
1634.94,1608.71,17646,3
24993,24592,17646,8
845.31,843.59,17647,7
2202.6,2198.12,17647,2
14484.48,14455.04,17647,1
4568.28,4559,17647,4
1659.99,1656.61,17647,5
473.18,472.21,17647,6
1845.16,1841.41,17647,3
26079,26026,17647,8
2302.24,2292.16,17648,2
15107.46,15041.34,17648,1
4911.01,4889.51,17648,4
2038.39,2029.47,17648,5
942.11,937.99,17648,7
622.27,619.55,17648,6
2178.53,2168.99,17648,3
28102,27979,17648,8
989.07,1003.86,17649,7
2290.6,2324.85,17649,2
15664.75,15898.98,17649,1
5136.09,5212.89,17649,4
2144.23,2176.29,17649,5
655.84,665.65,17649,6
2277.43,2311.48,17649,3
29158,29594,17649,8
5264.16,5285.99,17650,4
2131.28,2140.12,17650,5
1072.13,1076.58,17650,7
2281.61,2291.07,17650,2
16221.86,16289.13,17650,1
662.1,664.85,17650,6
2511.85,2522.27,17650,3
30145,30270,17650,8
1146.04,1140.7,17651,7
2410.74,2399.5,17651,2
16489.81,16412.97,17651,1
5434.63,5409.31,17651,4
1964.55,1955.39,17651,5
612.39,609.53,17651,6
2629.84,2617.59,17651,3
30688,30545,17651,8
2203.51,2186.54,17652,2
15650.97,15530.42,17652,1
5396.47,5354.91,17652,4
2108.16,2091.92,17652,5
1048.17,1040.1,17652,7
610.16,605.46,17652,6
2585.56,2565.65,17652,3
29603,29375,17652,8
966.88,950.93,17653,7
2181.99,2146,17653,2
15168.14,14917.91,17653,1
5090.31,5006.33,17653,4
2036.45,2002.86,17653,5
610.73,600.65,17653,6
2253.51,2216.33,17653,3
28308,27841,17653,8
15404.27,14910.54,17654,1
5157.95,4992.63,17654,4
2175.44,2105.71,17654,5
955.85,925.21,17654,7
2293.86,2220.34,17654,2
675.24,653.6,17654,6
2072.39,2005.97,17654,3
28735,27814,17654,8
960.55,931.34,17655,7
2414.53,2341.11,17655,2
15494.54,15023.36,17655,1
5407.45,5243.01,17655,4
1986.82,1926.4,17655,5
621.17,602.28,17655,6
1954.96,1895.51,17655,3
28840,27963,17655,8
2599.91,2479.2,17656,2
16615.26,15843.84,17656,1
5790.28,5521.44,17656,4
2000,1907.14,17656,5
958.45,913.95,17656,7
614.97,586.42,17656,6
2221.13,2118.01,17656,3
30800,29370,17656,8
2755.18,2713.69,17657,2
17153.47,16895.19,17657,1
5783.01,5695.93,17657,4
2171.85,2139.15,17657,5
1036.5,1020.89,17657,7
660.4,650.46,17657,6
2716.6,2675.69,17657,3
32277,31791,17657,8
2212.08,2198.52,17658,5
1063.1,1056.59,17658,7
2850.12,2832.65,17658,2
17631.85,17523.77,17658,1
5937.99,5901.59,17658,4
703.88,699.57,17658,6
2718.98,2702.31,17658,3
33118,32915,17658,8
1058.79,1069.68,17659,7
2817.18,2846.15,17659,2
17162.77,17339.28,17659,1
6034.28,6096.34,17659,4
2217.88,2240.69,17659,5
684.17,691.21,17659,6
2598.93,2625.65,17659,3
32574,32909,17659,8
2697.51,2733.44,17660,2
16203.69,16419.51,17660,1
5836.59,5914.33,17660,4
2165.71,2194.56,17660,5
1035.8,1049.59,17660,7
662.44,671.27,17660,6
2556.26,2590.31,17660,3
31158,31573,17660,8
964.11,970.18,17661,7
2513.51,2529.33,17661,2
15254.34,15350.35,17661,1
5310.41,5343.83,17661,4
2029.94,2042.72,17661,5
617.18,621.06,17661,6
2544.53,2560.54,17661,3
29234,29418,17661,8
14134.66,14319.31,17662,1
5159.97,5227.38,17662,4
1881.88,1906.47,17662,5
896.8,908.52,17662,7
2301.91,2331.98,17662,2
561.9,569.24,17662,6
2083.88,2111.1,17662,3
27021,27374,17662,8
815.38,806.8,17663,7
2091.35,2069.34,17663,2
12882.86,12747.24,17663,1
4655.64,4606.63,17663,4
1716.88,1698.8,17663,5
507.18,501.84,17663,6
1838.72,1819.36,17663,3
24508,24250,17663,8
1926.1,1974.18,17664,2
11899.83,12196.87,17664,1
4200.48,4305.33,17664,4
1584.92,1624.48,17664,5
754.62,773.46,17664,7
449.32,460.54,17664,6
1538.73,1577.14,17664,3
22354,22912,17664,8
727.57,735.81,17665,7
1808.08,1828.54,17665,2
11276.78,11404.39,17665,1
3834.27,3877.66,17665,4
1488.41,1505.25,17665,5
436.38,441.32,17665,6
1637.5,1656.03,17665,3
21209,21449,17665,8
3700.58,3737.96,17666,4
1422.63,1437,17666,5
708.68,715.84,17666,7
1757.26,1775.01,17666,2
10871.81,10981.63,17666,1
402.76,406.83,17666,6
1529.29,1544.74,17666,3
20393,20599,17666,8
713.01,727.05,17667,7
1739.26,1773.52,17667,2
10723.79,10934.96,17667,1
3673.52,3745.86,17667,4
1413.93,1441.78,17667,5
413.66,421.8,17667,6
1482.84,1512.04,17667,3
20160,20557,17667,8
1775.65,1805.59,17668,2
11206.29,11395.25,17668,1
3763.27,3826.73,17668,4
1424.85,1448.87,17668,5
728.59,740.88,17668,7
422.74,429.86,17668,6
1612.62,1639.81,17668,3
20934,21287,17668,8
776.82,787.49,17669,7
1919.43,1945.79,17669,2
12393.37,12563.58,17669,1
4075.44,4131.41,17669,4
1533.56,1554.63,17669,5
459.16,465.47,17669,6
1777.23,1801.64,17669,3
22935,23250,17669,8
13934.17,14151.03,17670,1
4515.81,4586.09,17670,4
1628.45,1653.79,17670,5
836.85,849.87,17670,7
2095.1,2127.71,17670,2
491.75,499.41,17670,6
1877.87,1907.1,17670,3
25380,25775,17670,8
921.12,934.06,17671,7
2302.42,2334.77,17671,2
15018.19,15229.24,17671,1
4879.32,4947.89,17671,4
1793.24,1818.44,17671,5
532.66,540.14,17671,6
2092.06,2121.46,17671,3
27539,27926,17671,8
2587.43,2595.81,17672,2
16070.64,16122.68,17672,1
5446.12,5463.75,17672,4
2168.07,2175.09,17672,5
1025.6,1028.92,17672,7
685.32,687.54,17672,6
2278.82,2286.2,17672,3
30262,30360,17672,8
2728.71,2747.24,17673,2
16651.17,16764.25,17673,1
5649.43,5687.79,17673,4
2162.83,2177.52,17673,5
1134.4,1142.11,17673,7
692.54,697.24,17673,6
2344.92,2360.85,17673,3
31364,31577,17673,8
5663.75,5698.67,17674,4
2012.01,2024.41,17674,5
1042.83,1049.26,17674,7
2781.76,2798.91,17674,2
16654.65,16757.33,17674,1
674.04,678.19,17674,6
2474.96,2490.22,17674,3
31304,31497,17674,8
938.61,944.51,17675,7
2763.52,2780.88,17675,2
16861.79,16967.75,17675,1
5560.84,5595.78,17675,4
1917.99,1930.04,17675,5
648.43,652.5,17675,6
2501.82,2517.54,17675,3
31193,31389,17675,8
2748.68,2753.4,17676,2
16378.92,16407.05,17676,1
5641.75,5651.44,17676,4
1933.72,1937.04,17676,5
996.11,997.82,17676,7
623.93,625,17676,6
2542.89,2547.26,17676,3
30866,30919,17676,8
994.98,993.88,17677,7
2693.04,2690.04,17677,2
16170.42,16152.43,17677,1
5593.86,5587.64,17677,4
2078.17,2075.85,17677,5
669.62,668.87,17677,6
2355.92,2353.29,17677,3
30556,30522,17677,8
16266.93,16226.24,17678,1
5618.44,5604.39,17678,4
2141.28,2135.93,17678,5
1073.03,1070.35,17678,7
2635.85,2629.25,17678,2
704.74,702.98,17678,6
2338.73,2332.88,17678,3
30779,30702,17678,8
1004.47,1009.02,17679,7
2641.06,2653.02,17679,2
16406.79,16481.1,17679,1
5800.02,5826.29,17679,4
2131.04,2140.7,17679,5
658.36,661.34,17679,6
2270.27,2280.55,17679,3
30912,31052,17679,8
2855.22,2830.12,17680,2
17629.52,17474.52,17680,1
6310.03,6254.55,17680,4
2188.87,2169.63,17680,5
979.17,970.56,17680,7
684.5,678.48,17680,6
2563.7,2541.16,17680,3
33211,32919,17680,8
2982.19,2999,17681,2
18397.55,18501.23,17681,1
6599.24,6636.43,17681,4
2333.73,2346.88,17681,5
1054.79,1060.73,17681,7
740.32,744.49,17681,6
2673.19,2688.26,17681,3
34781,34977,17681,8
18721.5,18775.21,17682,1
6770.53,6789.96,17682,4
2389.05,2395.91,17682,5
1080.4,1083.5,17682,7
3092.88,3101.76,17682,2
738.64,740.76,17682,6
2760,2767.92,17682,3
35553,35655,17682,8
1075.57,1087.81,17683,7
2997.96,3032.08,17683,2
17820.65,18023.45,17683,1
6695.53,6771.73,17683,4
2396.37,2423.64,17683,5
758.47,767.1,17683,6
2701.46,2732.2,17683,3
34446,34838,17683,8
2738.37,2786.93,17684,2
16316.25,16605.58,17684,1
6107.24,6215.54,17684,4
2239.76,2279.47,17684,5
1025.49,1043.68,17684,7
671.59,683.49,17684,6
2538.3,2583.31,17684,3
31637,32198,17684,8
2467.11,2513.91,17685,2
14963.54,15247.4,17685,1
5583.37,5689.29,17685,4
2084.28,2123.82,17685,5
966.02,984.35,17685,7
648.02,660.31,17685,6
2333.67,2377.94,17685,3
29046,29597,17685,8
2234.18,2286.41,17686,2
13835.46,14158.93,17686,1
5107.73,5227.15,17686,4
1911.74,1956.44,17686,5
898.42,919.43,17686,7
593.79,607.68,17686,6
2193.68,2244.97,17686,3
26775,27401,17686,8
2064.8,2049.62,17687,2
12945.83,12850.7,17687,1
4684.54,4650.11,17687,4
1718.37,1705.74,17687,5
829.27,823.17,17687,7
519.17,515.35,17687,6
2004.03,1989.3,17687,3
24766,24584,17687,8
461.09,469.54,17688,6
1839.59,1873.27,17688,2
11992.26,12211.86,17688,1
4416,4496.86,17688,4
1522.68,1550.56,17688,5
755.59,769.42,17688,7
1566.79,1595.49,17688,3
22554,22967,17688,8
718.07,717.53,17689,7
1762.56,1761.24,17689,2
11357.66,11349.12,17689,1
3980.43,3977.44,17689,4
1428.44,1427.36,17689,5
436.65,436.32,17689,6
1607.2,1605.99,17689,3
21291,21275,17689,8
704.03,708.87,17690,7
1679.21,1690.76,17690,2
10829.89,10904.37,17690,1
3845.72,3872.16,17690,4
1376.61,1386.08,17690,5
430.22,433.17,17690,6
1491.33,1501.58,17690,3
20357,20497,17690,8
1667.5,1676,17691,2
10740.5,10795.21,17691,1
3769.93,3789.14,17691,4
1355.52,1362.43,17691,5
700.49,704.05,17691,7
423.67,425.83,17691,6
1364.4,1371.35,17691,3
20022,20124,17691,8
715.65,708.38,17692,7
1701.45,1684.17,17692,2
11133.87,11020.83,17692,1
3842.45,3803.44,17692,4
1385.55,1371.48,17692,5
432.2,427.81,17692,6
1471.84,1456.9,17692,3
20683,20473,17692,8
11699.17,11644.94,17693,1
4023.88,4005.23,17693,4
1452.94,1446.21,17693,5
750.86,747.38,17693,7
1790.95,1782.65,17693,2
458.71,456.59,17693,6
1613.49,1606.01,17693,3
21790,21689,17693,8
785.58,771.71,17694,7
1894.77,1861.31,17694,2
12804.07,12578.02,17694,1
4134.25,4061.26,17694,4
1501.75,1475.24,17694,5
468.56,460.29,17694,6
1747.01,1716.17,17694,3
23336,22924,17694,8
1997.48,1991.65,17695,2
13443.81,13404.56,17695,1
4497.74,4484.6,17695,4
1605.92,1601.23,17695,5
817.31,814.93,17695,7
482.96,481.55,17695,6
1470.79,1466.49,17695,3
24316,24245,17695,8
966.17,932.66,17696,7
2179.02,2103.43,17696,2
14731.04,14220.04,17696,1
4746.8,4582.14,17696,4
2073.45,2001.52,17696,5
699.49,675.22,17696,6
2250.04,2171.99,17696,3
27646,26687,17696,8
5236.65,5024.4,17697,4
2129.51,2043.19,17697,5
1072.55,1029.08,17697,7
2396.96,2299.8,17697,2
15887.38,15243.42,17697,1
773.63,742.27,17697,6
2454.32,2354.84,17697,3
29951,28737,17697,8
1035.06,996.88,17698,7
2515.7,2422.91,17698,2
16607.42,15994.87,17698,1
5383.68,5185.11,17698,4
1940.61,1869.03,17698,5
739.62,712.34,17698,6
2332.91,2246.87,17698,3
30555,29428,17698,8
2515.52,2459.86,17699,2
17385.4,17000.72,17699,1
5477.45,5356.25,17699,4
1989.07,1945.05,17699,5
1026.09,1003.38,17699,7
758.01,741.24,17699,6
2303.47,2252.5,17699,3
31455,30759,17699,8
987.86,990.39,17700,7
2466.83,2473.14,17700,2
16706.19,16748.94,17700,1
5649.77,5664.23,17700,4
1979.89,1984.95,17700,5
718.54,720.38,17700,6
2364.92,2370.97,17700,3
30874,30953,17700,8
16144.78,16189.19,17701,1
5267.45,5281.93,17701,4
1894.09,1899.3,17701,5
1001.1,1003.85,17701,7
2440.01,2446.72,17701,2
708.31,710.25,17701,6
2359.27,2365.76,17701,3
29815,29897,17701,8
913.5,912.51,17702,7
2587.23,2584.44,17702,2
15819.79,15802.7,17702,1
5324.11,5318.36,17702,4
2027.27,2025.08,17702,5
724.46,723.68,17702,6
2240.64,2238.22,17702,3
29637,29605,17702,8
2509.11,2493.49,17703,2
16073.1,15973.04,17703,1
5353.23,5319.91,17703,4
1908.63,1896.75,17703,5
931.08,925.28,17703,7
650.78,646.73,17703,6
2129.06,2115.8,17703,3
29555,29371,17703,8
983.16,979.1,17704,7
2562.25,2551.67,17704,2
16872.75,16803.03,17704,1
5657.85,5634.47,17704,4
1964.65,1956.53,17704,5
625.09,622.51,17704,6
2310.24,2300.69,17704,3
30976,30848,17704,8
2185.17,2171.75,17705,5
1049.44,1043,17705,7
2706.89,2690.27,17705,2
17739.25,17630.32,17705,1
6035.03,5997.97,17705,4
692.4,688.14,17705,6
2487.82,2472.54,17705,3
32896,32694,17705,8
1082.57,1066.01,17706,7
2840.21,2796.78,17706,2
18471.6,18189.09,17706,1
6315.64,6219.04,17706,4
2284.23,2249.29,17706,5
681.39,670.97,17706,6
2585.37,2545.83,17706,3
34261,33737,17706,8
2821.46,2822.21,17707,2
17851.37,17856.15,17707,1
6323.36,6325.06,17707,4
2344.39,2345.02,17707,5
1077.96,1078.25,17707,7
691.88,692.06,17707,6
2461.59,2462.25,17707,3
33572,33581,17707,8
1055.98,1051.37,17708,7
2648.42,2636.85,17708,2
16991.99,16917.74,17708,1
6003.99,5977.75,17708,4
2285.01,2275.02,17708,5
671.86,668.93,17708,6
2380.75,2370.35,17708,3
32038,31898,17708,8
15778.04,15741.83,17709,1
5591.56,5578.72,17709,4
2106.18,2101.34,17709,5
968.18,965.95,17709,7
2440.31,2434.71,17709,2
633.76,632.31,17709,6
2108.98,2104.14,17709,3
29627,29559,17709,8
893.44,896.68,17710,7
2269.54,2277.77,17710,2
14342.99,14395.02,17710,1
5223.29,5242.23,17710,4
1900.49,1907.39,17710,5
584.15,586.27,17710,6
1804.11,1810.65,17710,3
27018,27116,17710,8
2069.49,2027.49,17711,2
13108.81,12842.81,17711,1
4790.42,4693.21,17711,4
1666.32,1632.51,17711,5
809.62,793.19,17711,7
540.66,529.69,17711,6
1457.68,1428.1,17711,3
24443,23947,17711,8
764.8,764.03,17712,7
2010.96,2008.93,17712,2
12305.49,12293.07,17712,1
4428.8,4424.32,17712,4
1466.61,1465.12,17712,5
500.85,500.34,17712,6
1293.49,1292.19,17712,3
22771,22748,17712,8
4196.31,4161.74,17713,4
1393.22,1381.74,17713,5
749.16,742.99,17713,7
2002.87,1986.36,17713,2
11913.16,11815,17713,1
471.76,467.88,17713,6
1242.53,1232.3,17713,3
21969,21788,17713,8
743.86,730.9,17714,7
1976.26,1941.83,17714,2
11823.76,11617.8,17714,1
4140.96,4068.82,17714,4
1353.47,1329.9,17714,5
464.74,456.64,17714,6
1196.96,1176.11,17714,3
21700,21322,17714,8
2008.28,1947.73,17715,2
11814.51,11458.3,17715,1
4137.21,4012.47,17715,4
1366.76,1325.55,17715,5
758.07,735.22,17715,7
458.23,444.41,17715,6
1313.94,1274.33,17715,3
21857,21198,17715,8
788.82,742.64,17716,7
2149.27,2023.44,17716,2
13181.57,12409.87,17716,1
4380.6,4124.14,17716,4
1432.81,1348.92,17716,5
478.87,450.84,17716,6
1382.06,1301.15,17716,3
23794,22401,17716,8
16561.51,15211.23,17717,1
5094.02,4678.7,17717,4
1616.4,1484.61,17717,5
870.11,799.17,17717,7
2541.08,2333.9,17717,2
572.69,525.99,17717,6
1690.19,1552.39,17717,3
28946,26586,17717,8
1018.87,943.47,17718,7
3111.03,2880.82,17718,2
21030.74,19474.51,17718,1
6206.26,5747.01,17718,4
1880.22,1741.09,17718,5
669.8,620.24,17718,6
2165.08,2004.86,17718,3
36082,33412,17718,8
3567.64,3419.59,17719,2
24536.46,23518.23,17719,1
6928.09,6640.58,17719,4
2037.48,1952.93,17719,5
1103.83,1058.02,17719,7
772.9,740.83,17719,6
2500.6,2396.83,17719,3
41447,39727,17719,8
3947.23,3860,17720,2
26401.18,25817.74,17720,1
7446.92,7282.35,17720,4
2113.18,2066.48,17720,5
1142.67,1117.42,17720,7
877.46,858.07,17720,6
2643.35,2584.94,17720,3
44572,43587,17720,8
2093.21,2081.11,17721,5
1169.3,1162.55,17721,7
4060.03,4036.57,17721,2
26432.14,26279.42,17721,1
7878.66,7833.14,17721,4
890.93,885.78,17721,6
2474.73,2460.44,17721,3
44999,44739,17721,8
1136.84,1134.79,17722,7
4059.01,4051.67,17722,2
26157.08,26109.8,17722,1
7823.18,7809.04,17722,4
2136.24,2132.38,17722,5
919.41,917.75,17722,6
2579.25,2574.59,17722,3
44811,44730,17722,8
3988.43,3983.19,17723,2
25432.76,25399.3,17723,1
7839.43,7829.11,17723,4
2025.79,2023.13,17723,5
1167.67,1166.14,17723,7
893.43,892.25,17723,6
2736.49,2732.89,17723,3
44084,44026,17723,8
1152.41,1137.4,17724,7
3934.05,3882.83,17724,2
25255.78,24926.97,17724,1
8021.24,7916.81,17724,4
2114.06,2086.54,17724,5
866.29,855.01,17724,6
2898.18,2860.44,17724,3
44242,43666,17724,8
25594.56,25768.64,17725,1
7623.43,7675.28,17725,4
2057.32,2071.31,17725,5
1044.33,1051.43,17725,7
3885.36,3911.79,17725,2
838.5,844.2,17725,6
2768.51,2787.34,17725,3
43812,44110,17725,8
1055.89,1067.77,17726,7
3926.96,3971.14,17726,2
25313,25597.83,17726,1
7738.04,7825.11,17726,4
2124.51,2148.42,17726,5
881.95,891.88,17726,6
2684.66,2714.87,17726,3
43725,44217,17726,8
4053.51,4101.32,17727,2
25196.35,25493.51,17727,1
7774.54,7866.23,17727,4
2257.82,2284.45,17727,5
1044.73,1057.06,17727,7
919.16,930,17727,6
2759.88,2792.43,17727,3
44006,44525,17727,8
1077.19,1077.43,17728,7
4016.83,4017.72,17728,2
25848.92,25854.67,17728,1
7952.53,7954.3,17728,4
2397.09,2397.62,17728,5
901.24,901.44,17728,6
2796.2,2796.83,17728,3
44990,45000,17728,8
8153.65,8117.57,17729,4
2524.56,2513.39,17729,5
1155.14,1150.03,17729,7
4003.62,3985.91,17729,2
25370.17,25257.92,17729,1
924.12,920.03,17729,6
2844.75,2832.16,17729,3
44976,44777,17729,8
1179.13,1170.98,17730,7
3935.24,3908.06,17730,2
24661.31,24490.99,17730,1
8144.69,8088.44,17730,4
2570.17,2552.42,17730,5
966.19,959.52,17730,6
2848.26,2828.59,17730,3
44305,43999,17730,8
3791.78,3747.22,17731,2
23620.75,23343.16,17731,1
8091.7,7996.6,17731,4
2597.07,2566.55,17731,5
1201.71,1187.59,17731,7
931.23,920.29,17731,6
2821.75,2788.59,17731,3
43056,42550,17731,8
1128.44,1130.4,17732,7
3454.28,3460.26,17732,2
21947.42,21985.43,17732,1
7380.76,7393.54,17732,4
2426.49,2430.69,17732,5
822,823.42,17732,6
2677.62,2682.25,17732,3
39837,39906,17732,8
19535.2,19696.32,17733,1
6601.67,6656.12,17733,4
2250.84,2269.4,17733,5
1049.65,1058.31,17733,7
3170.37,3196.52,17733,2
739.83,745.93,17733,6
2541.44,2562.4,17733,3
35889,36185,17733,8
962.42,965.04,17734,7
2877.69,2885.53,17734,2
17749.75,17798.1,17734,1
6074.24,6090.78,17734,4
2048.61,2054.19,17734,5
707.02,708.95,17734,6
2252.27,2258.41,17734,3
32672,32761,17734,8
2546.17,2548.36,17735,2
16084.99,16098.82,17735,1
5231.98,5236.48,17735,4
1783.1,1784.63,17735,5
877.72,878.47,17735,7
611.74,612.27,17735,6
1945.3,1946.98,17735,3
29081,29106,17735,8
2387.19,2438.3,17736,2
15142.89,15467.09,17736,1
4805.54,4908.42,17736,4
1618.71,1653.37,17736,5
832.46,850.28,17736,7
589.27,601.88,17736,6
1574.95,1608.67,17736,3
26951,27528,17736,8
4503.78,4539.9,17737,4
1478.82,1490.68,17737,5
788.85,795.18,17737,7
2275.21,2293.45,17737,2
14964.88,15084.9,17737,1
587.29,592,17737,6
1461.18,1472.9,17737,3
26060,26269,17737,8
772.31,775.81,17738,7
2268.78,2279.06,17738,2
14778.47,14845.44,17738,1
4363.31,4383.09,17738,4
1442.92,1449.46,17738,5
562.03,564.58,17738,6
1409.18,1415.57,17738,3
25597,25713,17738,8
2304.42,2306.14,17739,2
14708.35,14719.28,17739,1
4283.28,4286.46,17739,4
1444.41,1445.48,17739,5
780.18,780.76,17739,7
557.52,557.93,17739,6
1471.85,1472.95,17739,3
25550,25569,17739,8
796.92,788.61,17740,7
2381.7,2356.86,17740,2
15414.52,15253.79,17740,1
4430.91,4384.71,17740,4
1479.84,1464.41,17740,5
600.64,594.38,17740,6
1556.48,1540.25,17740,3
26661,26383,17740,8
18034.13,17469.47,17741,1
5139.8,4978.86,17741,4
1712.9,1659.27,17741,5
901.4,873.17,17741,7
2813.14,2725.05,17741,2
689.19,667.61,17741,6
1976.45,1914.57,17741,3
31267,30288,17741,8
1042.12,997.12,17742,7
3404.25,3257.27,17742,2
22804.01,21819.4,17742,1
6478.69,6198.96,17742,4
1984.38,1898.7,17742,5
765.66,732.6,17742,6
2082.9,1992.96,17742,3
38562,36897,17742,8
3921.24,3840.76,17743,2
26017.19,25483.22,17743,1
6966.5,6823.52,17743,4
2226.72,2181.02,17743,5
1145.81,1122.29,17743,7
894.68,876.32,17743,6
2581.87,2528.88,17743,3
43754,42856,17743,8
4402.12,4382.58,17744,2
27311.89,27190.68,17744,1
7595.61,7561.9,17744,4
2423.53,2412.77,17744,5
1182.08,1176.84,17744,7
939.46,935.29,17744,6
2564.32,2552.94,17744,3
46419,46213,17744,8
26831.26,26972.64,17745,1
8083.24,8125.83,17745,4
2570.3,2583.85,17745,5
1125.13,1131.06,17745,7
4634.16,4658.58,17745,2
980.11,985.27,17745,6
2650.8,2664.77,17745,3
46875,47122,17745,8
1109.57,1118.04,17746,7
4633.13,4668.5,17746,2
27023.88,27230.14,17746,1
8151.55,8213.77,17746,4
2406.75,2425.12,17746,5
833.41,839.77,17746,6
2614.71,2634.67,17746,3
46773,47130,17746,8
4289.2,4414.05,17747,2
25653.21,26399.96,17747,1
8001.27,8234.18,17747,4
2277.89,2344.19,17747,5
1107.52,1139.76,17747,7
755.01,776.98,17747,6
2712.91,2791.88,17747,3
44797,46101,17747,8
4000.97,4131.29,17748,2
24591.8,25392.82,17748,1
7868.67,8124.98,17748,4
2185.23,2256.41,17748,5
1179.21,1217.62,17748,7
763.6,788.48,17748,6
2698.51,2786.4,17748,3
43288,44698,17748,8
4038.7,4151.49,17749,2
25029.56,25728.59,17749,1
7535.56,7746.02,17749,4
2101.99,2160.69,17749,5
1119.94,1151.22,17749,7
797.34,819.61,17749,6
2415.91,2483.39,17749,3
43039,44241,17749,8
4021.16,4188,17750,2
24408.6,25421.34,17750,1
7567.04,7881,17750,4
2118.75,2206.66,17750,5
1082.53,1127.44,17750,7
778.49,810.79,17750,6
2707.43,2819.76,17750,3
42684,44455,17750,8
4003.09,4083.48,17751,2
7628.33,7781.52,17751,4
2318.27,2364.82,17751,5
1060.59,1081.89,17751,7
865.66,883.05,17751,6
24753.14,25250.23,17751,1
43223,44091,17751,8
2593.91,2646,17751,3
44604,44822,17752,8
1091.29,1096.62,17752,7
4057.44,4077.27,17752,2
25469.43,25593.91,17752,1
7905.59,7944.22,17752,4
2359.56,2371.09,17752,5
881.01,885.31,17752,6
2839.69,2853.57,17752,3
4058.66,4085.5,17753,2
25569.96,25739.07,17753,1
8139.21,8193.04,17753,4
2495.48,2511.99,17753,5
1152.8,1160.43,17753,7
948.22,954.49,17753,6
2844.67,2863.49,17753,3
45209,45508,17753,8
1184.73,1171.62,17754,7
3978.83,3934.82,17754,2
25423.63,25142.39,17754,1
8331.79,8239.62,17754,4
2548.78,2520.59,17754,5
982.17,971.31,17754,6
2841.08,2809.65,17754,3
45291,44790,17754,8
24243.38,24216.16,17755,1
8123.57,8114.45,17755,4
2563.18,2560.3,17755,5
1180.6,1179.28,17755,7
3782.2,3777.95,17755,2
934.05,933,17755,6
